Mohafaza PCODE,Mohafaza,Mantika PCODE,Mantika,Nahya PCODE,Nahya,Community PCODE,Community,Neighborhood PCODE,Neighborhood,Lat,Long,RETURNEES Y/N,RETURNEES HH,RETURNEES IND,RETURNEES in RENTED Acco Y/N,RETURNEES in RENTED Acco HH,RETURNEES in RENTED Acco IND,RETURNEES with HOST Y/N,RETURNEES with HOST HH,RETURNEES with HOST IND,RETURNEES in ABANDONED build Y/N,RETURNEES in ABANDONED build HH,RETURNEES in ABANDONED build IND,RETURNEES in FORMAL COLLECTIVE Shelters Y/N,RETURNEES in FORMAL COLLECTIVE Shelters HH,RETURNEES in FORMAL COLLECTIVE Shelters IND,RETURNEES in INFORMAL COLLECTIVE Shelters Y/N,RETURNEES in INFORMAL COLLECTIVE Shelters HH,RETURNEES in INFORMAL COLLECTIVE Shelters IND,RETURNEES in ORGANIZED CAMPS Y/N,RETURNEES in ORGANIZED CAMPS HH,RETURNEES in ORGANIZED CAMPS IND,RETURNEES in SELF SETTLED CAMPS Y/N,RETURNEES in SELF SETTLED CAMPS HH,RETURNEES in SELF SETTLED CAMPS IND,RETURNEES in OWN HOUSE Y/N,RETURNEES in OWN HOUSE HH,RETURNEES in OWN HOUSE IND,RETURNEES Year,RETURNEES from Country,RETURNEES from Mohafaza PCODE,RETURNEES from Mohafaza,RETURNEES from Mantika PCODE,RETURNEES from Mantika,RETURNEES from Nahya PCODE,RETURNEES from Nahya,RETURNEES from Place
SY03,Rural Damascus,SY0301,Rural Damascus,SY030101,Kisweh,C2290,Mqeilibeh,,,33.35135411,36.20549397,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0704,Jisr-Ash-Shugur,SY070402,Darkosh,C4238,Zarzur,,,35.95442738,36.3405263,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0702,Al Ma'ra,SY070200,Ma'arrat An Nu'man,C3962,Eastern Deir,,,35.59702444,36.71125665,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090101,Kisreh,C5102,Sawa,,,35.52977776,39.98626588,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080400,Ras Al Ain,C5025,Masjid,,,36.7637595,40.08558719,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0705,Ariha,SY070500,Ariha,C4269,Orm Eljoz,,,35.79120563,36.56704882,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0303,Al Qutayfah,SY030300,Al Qutayfah,C2385,Madamiyet Elqalmun,,,33.7420854,36.64170631,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1300,As-Sweida,SY130000,As-Sweida,C6143,Kafr,,,32.63166265,36.64280548,Yes,1,3,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,3,2018,Iraq,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040103,Ein Elniser,C2609,Jaberiyeh,,,34.79889408,36.85630654,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0205,Menbij,SY020502,Al-Khafsa,C1842,Upper Nasriyeh,,,36.01437498,37.8391286,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0600,Lattakia,SY060000,Lattakia,C3480,Lattakia,N0334,Tishrine,35.5364904,35.81304949,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0207,As-Safira,SY020700,As-Safira,C2131,Hekleh,,,35.99758806,37.54124874,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY12,Dar'a,SY1200,Dar'a,SY120003,Ash-Shajara,C6028,Nafeaa,,,32.80961177,35.89403396,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,C1358,Ziyara Afrin,,,36.4222865,37.00493422,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5346,Basatin Elasad,,,35.13770794,35.94804238,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0204,A'zaz,SY020401,Aghtrin,C1582,Baruz,,,36.47962501,37.34865004,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4819,Hamam,,,37.03843746,42.16935242,Yes,2,8,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,8,2018,Iraq,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080002,Shadadah,C6735,,,,36.004851,40.785267,Yes,39,175,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,39,175,2018,Syria,SY01,Damascus,SY0100,Damascus,SY010000,Damascus,0
SY04,Homs,SY0406,Al Makhrim,SY040601,Jeb Ej-Jarrah,C2947,Jeb Ej-Jarrah,,,34.83464551,37.32377817,Yes,53,240,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,53,240,2018,Syria,SY04,Homs,SY0401,Homs,SY040100,Homs,���� �����
SY09,Deir-ez-Zor,SY0902,Abu Kamal,SY090200,Abu Kamal,C5164,Hasrat,,,34.61725463,40.89968559,Yes,144,650,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,144,650,2018,Syria,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,0
SY07,Idleb,SY0700,Idleb,SY070003,Saraqab,C3927,Kafr Battikh,,,35.78193911,36.72550301,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020600,Ain al Arab,C1963,Hazineh,,,36.78084185,38.34386364,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0603,Al-Haffa,SY060300,Al-Haffa,C3683,Manjila,,,35.54764827,35.91959831,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0204,A'zaz,SY020405,Suran,C1658,Zayzafun - Ekdeh,,,36.64983697,37.18058611,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY01,Damascus,SY0100,Damascus,SY010000,Damascus,C1001,Damascus,N0069,Al Moujtahed,33.4999768,36.29859595,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4722,Western Raya,,,37.01751279,40.93484776,Yes,3,12,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,3,12,2018,Iraq,0,,0,,0,,0
SY07,Idleb,SY0700,Idleb,SY070003,Saraqab,C3908,Tromba,,,35.86034385,36.76913993,Yes,29,130,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,29,130,2018,Syria,SY07,Idleb,SY0700,Idleb,SY070000,Idleb,����
SY07,Idleb,SY0700,Idleb,SY070003,Saraqab,C3913,Salamin,,,35.85736116,36.90346066,Yes,211,949,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,211,949,2018,Syria,SY07,Idleb,SY0703,Harim,SY070301,Dana,����
SY02,Aleppo,SY0206,Ain Al Arab,SY020602,Sarin,C2104,Kufyan,,,36.71039536,38.38262963,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C2970,Jarajara,,,35.13814674,36.56203486,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020600,Ain al Arab,C1958,Tafsh - Tafsho,,,36.77446798,38.32286755,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0307,Az-Zabdani,SY030700,Az-Zabdani,C2435,Kafr Elawamid,,,33.61909182,36.11835216,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090106,Sur,C5157,Sur,,,35.50657539,40.66177071,Yes,7,32,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,7,32,2018,Syria,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,0
SY07,Idleb,SY0700,Idleb,SY070003,Saraqab,C3922,Khuwara,,,35.90900385,36.92410331,Yes,175,787,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,175,787,2018,Syria,SY07,Idleb,SY0703,Harim,SY070302,Salqin,�����
SY03,Rural Damascus,SY0307,Az-Zabdani,SY030702,Ein Elfijeh,C2445,Deir Qanun,,,33.60394133,36.13606652,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4885,Kofeh,,,37.00548147,42.23685407,Yes,2,11,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,11,2018,Iraq,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4807,Upper Tal Khanzir,,,36.99419145,42.21258545,Yes,4,16,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,4,16,2018,Iraq,0,,0,,0,,0
SY03,Rural Damascus,SY0307,Az-Zabdani,SY030702,Ein Elfijeh,C2443,Afra,,,33.65454646,36.18621957,Yes,13,60,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,13,60,2018,Syria,SY03,Rural Damascus,SY0307,Az-Zabdani,SY030702,Ein Elfijeh,��� �����
SY08,Al-Hasakeh,SY0802,Quamishli,SY080201,Tal Hmis,C4614,Khansaa,,,36.64904748,41.41783178,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0205,Menbij,SY020500,Menbij,C1757,Abu Kahf,,,36.35923215,37.83475548,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4898,Mazraet Eljamus,,,37.07842603,42.26166183,Yes,1,6,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,6,2018,Iraq,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020600,Ain al Arab,C1947,Lower Tal Elhajar - Tashluk,,,36.76505905,38.51962063,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0203,Afrin,SY020306,Ma'btali,C1555,Yakhur - Ayki Yakhur,,,36.51471022,36.70423236,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4349,Salaliyeh,,,36.49308865,40.8369153,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY09,Deir-ez-Zor,SY0902,Abu Kamal,SY090203,Susat,C5183,Shafa ,,,34.5733753,40.93975783,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0200,Jebel Saman,SY020005,Zarbah,C1166,Jeb Kas,,,35.98315973,36.87315835,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100000,Tartous,C5221,Tartous,N0447,Al-Ghamkah,34.87377119,35.88981543,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0402,Al-Qusayr,SY040200,Al Quasir,C2750,Hoz,,,34.57205897,36.5209986,Yes,4,16,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,4,16,2018,Lebanon,0,,0,,0,,0
SY03,Rural Damascus,SY0301,Rural Damascus,SY030101,Kisweh,C2280,Kisweh,,,33.35792681,36.24548846,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C2987,Hama,N0298,Zanbaqi,35.13664635,36.75336393,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020602,Sarin,C2068,Jalabiyeh,,,36.57520955,38.61248288,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080301,Jawadiyah,C4924,Tawakol,,,37.04442716,41.74910339,Yes,1,3,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,3,2018,Iraq,0,,0,,0,,0
SY09,Deir-ez-Zor,SY0902,Abu Kamal,SY090202,Jalaa,C5176,Sabkha,,,34.70815137,40.75560606,Yes,78,350,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,78,350,2018,Syria,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,0
SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,C1376,Basuta,,,36.43194587,36.87097268,Yes,222,1000,Yes,22,100,Yes,17,75,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,183,825,2018,Syria,SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080201,Tal Hmis,C4631,Little Eastern Balqis,,,36.64484902,41.33213437,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0502,As-Suqaylabiyah,SY050204,Madiq Castle,C3198,Hurriyeh,,,35.5022058,36.34559388,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0502,As-Suqaylabiyah,SY050202,Ziyara,C3155,Ankawi,,,35.59674146,36.38774618,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0204,A'zaz,SY020400,A'zaz,C1575,Kaljibrin,,,36.53716169,37.11610209,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0702,Al Ma'ra,SY070203,Kafr Nobol,C4052,Faqie,,,35.54938634,36.47245448,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0200,Jebel Saman,SY020001,Atareb,C1038,Maaret Atarib,,,36.157567,36.81829012,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0702,Al Ma'ra,SY070200,Ma'arrat An Nu'man,C3957,Hantutin,,,35.68018031,36.64996685,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0307,Az-Zabdani,SY030702,Ein Elfijeh,C2444,Deir Maqran,,,33.61652667,36.1542191,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4391,Jafr,,,36.43600709,40.18732556,Yes,2,9,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,9,2018,Lebanon,0,,0,,0,,0
SY12,Dar'a,SY1203,Izra',SY120300,Izra',C6104,Bweir,,,32.93238709,36.28669177,Yes,3,15,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,3,15,2018,Jordan,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4706,Tal Ahmar,,,36.96359901,41.06180696,Yes,3,12,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,3,12,2018,Syria,SY08,Al-Hasakeh,SY0802,Quamishli,SY080200,Quamishli,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4360,Al-Hasakeh,N0381,Al Gazal,36.51005979,40.77010279,Yes,8,35,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,8,35,2018,Lebanon,0,,0,,0,,0
SY05,Hama,SY0502,As-Suqaylabiyah,SY050204,Madiq Castle,C3195,Hawash,,,35.54994315,36.37902421,Yes,11,50,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,11,50,2018,Syria,SY07,Idleb,SY0703,Harim,SY070301,Dana,������
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4360,Al-Hasakeh,N0382,Matar Shamali,36.50690744,40.7368366,Yes,12,55,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,12,55,2018,Lebanon,0,,0,,0,,0
SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,C6333,Tal Tawil,,,36.52434844,36.86236128,Yes,33,150,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,33,150,2018,Syria,SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,0
SY02,Aleppo,SY0200,Jebel Saman,SY020003,Haritan,C6331,Babis,,,36.24495999,37.03362173,Yes,67,300,No,0,0,Yes,6,25,Yes,33,150,No,0,0,No,0,0,No,0,0,No,0,0,Yes,28,125,2018,Turkey,0,,0,,0,,0
SY03,Rural Damascus,SY0301,Rural Damascus,SY030105,Kafr Batna,C2317,Jisrein,,,33.5063017,36.38569503,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4792,Tal Brie - Krie Brie,,,37.00363008,41.60287936,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0200,Jebel Saman,SY020005,Zarbah,C1169,Bawabiyeh,,,36.01315775,36.89107953,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110200,Tell Abiad,C6517,Qaysoum,,,36.68763664,38.97164133,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY14,Quneitra,SY1400,Quneitra,SY140002,Al-Khashniyyeh,C6295,Hijeh,,,33.02075288,35.94803914,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0700,Idleb,SY070000,Idleb,C3874,Northern Ora,,,35.92637271,36.5263846,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4820,Hallaq,,,37.07685629,41.89563654,Yes,1,6,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,6,2018,Syria,SY01,Damascus,SY0100,Damascus,Don't Know,,0
SY07,Idleb,SY0705,Ariha,SY070502,Mhambal,C4316,Northern Laj,,,35.69818307,36.4284443,Yes,36,162,No,0,0,Yes,22,98,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,14,64,2018,Syria,SY07,Idleb,SY0702,Al Ma'ra,SY070200,Ma'arrat An Nu'man,���������
SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Deir-ez-Zor,C5086,Deir-Ez-Zor,N0412,Al Husainia,35.35911212,40.16480461,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3224,Taldara,,,35.03152921,36.93909526,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY11,Ar-Raqqa,SY1103,Ath-Thawrah,SY110301,Mansura,C5942,Mansura,,,35.83954316,38.74425302,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0305,Yabroud,SY030500,Yabroud,C2415,Ras El Ein - Yabrud,,,33.94493102,36.61890154,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1302,Salkhad,SY130200,Salkhad,C6186,Arman,,,32.50999198,36.76065565,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY01,Damascus,SY0100,Damascus,SY010000,Damascus,C1001,Damascus,N0056,Mazzeh Al Qadimeh,33.50705648,36.26033635,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4360,Al-Hasakeh,N0377,Al Mufti,36.51942095,40.7521608,Yes,16,70,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,16,70,2018,Iraq,0,,0,,0,,0
SY02,Aleppo,SY0202,Al Bab,SY020202,Dayr Hafir,C1238,Tal Ayub,,,36.11284813,37.61785341,Yes,22,100,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,22,100,2018,Syria,SY02,Aleppo,SY0207,As-Safira,SY020700,As-Safira,0
SY03,Rural Damascus,SY0308,Qatana,SY030800,Qatana,C2469,Manshiyet Khan Elshih,,,33.35687086,36.0948178,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020601,Lower Shyookh,C2019,Qanaya,,,36.72469865,38.12649975,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020602,Sarin,C2096,Mattin,,,36.62857735,38.67586612,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0308,Qatana,SY030802,Sa'sa',C2491,Betima,,,33.36442332,35.99875854,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C2987,Hama,N0296,Bab Al Jesr,35.13794314,36.74673766,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0702,Al Ma'ra,SY070203,Kafr Nobol,C4058,Has,,,35.61910485,36.59542185,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0302,Duma,SY030205,Ghizlaniyyeh,C2375,Ghassuleh,,,33.42684743,36.49135876,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4850,Tal Elasfar,,,37.07583648,42.0327319,Yes,2,11,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,11,2018,Iraq,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110201,Suluk,C5834,Zazu,,,36.64419978,39.22614435,Yes,10,43,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,10,43,2018,Syria,SY11,Ar-Raqqa,SY1101,Ar-Raqqa,SY110102,Karama,�������
